url,headline,scrape_date,scrape_datetime
https://www.lrt.lt/en/news-in-english/19/2985432/did-this-lithuanian-hill-fort-belong-to-the-country-s-only-king,Did this Lithuanian hill fort belong to the country's only king?,2026-07-12,2026-07-12_21.54.07
https://www.lrt.lt/en/news-in-english/19/2984158/drug-use-raises-alarm-as-lithuania-ranks-among-europe-s-worst-affected-countries,Drug use raises alarm as Lithuania ranks among Europe's worst-affected countries,2026-07-12,2026-07-12_21.54.07
https://www.lrt.lt/en/news-in-english/19/2985223/ec-warns-lithuania-over-failure-to-adopt-money-laundering-rules,EC warns Lithuania over failure to adopt money laundering rules,2026-07-12,2026-07-12_21.54.07
https://www.lrt.lt/en/news-in-english/19/2985225/estonia-spending-almost-7-of-gdp-on-defence-prime-minister-says,"Estonia spending âalmost 7%â of GDP on defence, prime minister says",2026-07-12,2026-07-12_21.54.07
https://www.lrt.lt/en/news-in-english/19/2985240/exhibition-in-vilnius-unveils-newly-recovered-royal-regalia-hidden-during-world-war-ii,Exhibition in Vilnius unveils newly recovered royal regalia hidden during World War II,2026-07-12,2026-07-12_21.54.07
https://www.lrt.lt/en/news-in-english/19/2984327/filming-drones-burning-jeeps-in-lithuania-behind-russia-s-sabotage-network,"Filming drones, burning jeeps in Lithuania. Behind Russiaâs sabotage network",2026-07-12,2026-07-12_21.54.07
https://www.lrt.lt/en/news-in-english/19/2986361/japanese-gallerist-sumiko-ando-honoured-by-lithuania-s-culture-ministry,Japanese gallerist Sumiko Ando honoured by Lithuania's culture ministry,2026-07-12,2026-07-12_21.54.07
https://www.lrt.lt/en/news-in-english/19/2985363/lrt-english-newsletter-government-pledges-and-nato-improvs,LRT English Newsletter: Government pledges and NATO improvs,2026-07-12,2026-07-12_21.54.07
https://www.lrt.lt/en/news-in-english/19/2985199/lithuania-triples-funding-for-anti-smuggling-balloon-technology,Lithuania triples funding for anti-smuggling balloon technology,2026-07-12,2026-07-12_21.54.07
https://www.lrt.lt/en/news-in-english/19/2983272/lithuania-wants-to-normalise-ties-with-china-does-that-mean-divorcing-taiwan,Lithuania wants to normalise ties with China. Does that mean divorcing Taiwan?,2026-07-12,2026-07-12_21.54.07
https://www.lrt.lt/en/news-in-english/19/2986266/lithuanian-mp-skvernelis-fitted-with-ankle-tag-amid-bribery-investigation,Lithuanian MP Skvernelis fitted with ankle tag amid bribery investigation,2026-07-12,2026-07-12_21.54.07
https://www.lrt.lt/en/news-in-english/19/2986074/lithuanian-suspected-of-running-illegal-cigarette-factories-in-spain-dozens-arrested,"Lithuanian suspected of running illegal cigarette factories in Spain, dozens arrested",2026-07-12,2026-07-12_21.54.07
https://www.lrt.lt/en/news-in-english/19/2985177/lithuania-s-fm-assures-belarus-policy-remains-unchanged-despite-programme-wording,Lithuaniaâs FM assures Belarus policy remains unchanged despite programme wording,2026-07-12,2026-07-12_21.54.07
https://www.lrt.lt/en/news-in-english/19/2986452/merko-statyba-secures-financing-for-second-phase-of-lithuania-s-rudninkai-military-base,Merko Statyba secures financing for second phase of Lithuania's RÅ«dninkai military base,2026-07-12,2026-07-12_21.54.07
https://www.lrt.lt/en/news-in-english/19/2985213/new-lithuanian-health-care-rules-favour-public-hospitals-spark-private-sector-concerns,"New Lithuanian health care rules favour public hospitals, spark private-sector concerns",2026-07-12,2026-07-12_21.54.07
https://www.lrt.lt/en/news-in-english/19/2986122/osce-report-russia-s-treatment-of-ukrainian-children-may-amount-to-crime-against-humanity,OSCE report: Russia's treatment of Ukrainian children may amount to crime against humanity,2026-07-12,2026-07-12_21.54.07
https://www.lrt.lt/en/news-in-english/19/2985253/security-officials-russia-has-no-concrete-plan-to-attack-baltic-states-poland,"Security officials: Russia has âno concrete planâ to attack Baltic states, Poland",2026-07-12,2026-07-12_21.54.07
https://www.lrt.lt/en/news-in-english/19/2986215/vilnius-and-latvia-universities-confer-first-joint-master-s-degree,Vilnius and Latvia universities confer first joint master's degree,2026-07-12,2026-07-12_21.54.07
https://www.lrt.lt/en/news-in-english/19/2985291/when-s-the-best-weather-for-summer-holidays-in-lithuania,Whenâs the best weather for summer holidays in Lithuania?,2026-07-12,2026-07-12_21.54.07
https://www.lrt.lt/en/news-in-english/19/2986178/working-two-jobs-at-once-lithuanian-authorities-warn-of-legal-pitfalls,Working two jobs at once? Lithuanian authorities warn of legal pitfalls,2026-07-12,2026-07-12_21.54.07
https://www.lrt.lt/en/news-in-english/19/2989119/german-air-force-to-bring-lithuanian-rescue-team-home-from-venezuela,German air force to bring Lithuanian rescue team home from Venezuela,2026-07-13,2026-07-13_10.56.58
https://www.lrt.lt/en/news-in-english/19/2989123/lithuania-hopes-eu-agrees-on-new-russia-sanctions-package-by-end-of-july,Lithuania hopes EU agrees on new Russia sanctions package by end of July,2026-07-13,2026-07-13_10.56.58
https://www.lrt.lt/en/news-in-english/19/2989040/lithuanian-troops-begin-dragoon-fury-26-tactical-drills,Lithuanian troops begin Dragoon Fury 26 tactical drills,2026-07-13,2026-07-13_10.56.58
https://www.lrt.lt/en/news-in-english/19/2986506/lithuania-s-jewish-community-says-attack-on-visiting-rabbis-was-rare-but-alarming,Lithuaniaâs Jewish community says attack on visiting rabbis was rare but alarming,2026-07-13,2026-07-13_10.56.58
https://www.lrt.lt/en/news-in-english/19/2989052/no-berries-this-year-rainy-weather-devastates-lithuanian-farms,No berries this year? Rainy weather devastates Lithuanian farms,2026-07-13,2026-07-13_10.56.58
https://www.lrt.lt/en/news-in-english/19/2985427/vilnius-crash-deaths-reignite-debate-over-street-racing-and-road-safety-in-lithuania,Vilnius crash deaths reignite debate over street racing and road safety in Lithuania,2026-07-13,2026-07-13_10.56.58
https://www.lrt.lt/en/news-in-english/19/2989310/lithuanian-museum-chief-awarded-france-s-legion-of-honour,Lithuanian museum chief awarded France's Legion of Honour,2026-07-13,2026-07-13_19.19.25
https://www.lrt.lt/en/news-in-english/19/2989168/russia-set-to-escalate-claims-against-baltic-states-investigation,Russia set to escalate claims against Baltic states â investigation,2026-07-13,2026-07-13_19.19.25
https://www.lrt.lt/en/news-in-english/19/2989219/two-lithuanian-tourists-stranded-in-polish-mountains-after-following-ai-advice,Two Lithuanian tourists stranded in Polish mountains after following AI advice,2026-07-13,2026-07-13_19.19.25
https://www.lrt.lt/en/news-in-english/19/2990072/first-lithuanian-rescue-team-returns-from-venezuela-mission,First Lithuanian rescue team returns from Venezuela mission,2026-07-14,2026-07-14_09.54.54
https://www.lrt.lt/en/news-in-english/19/2990192/former-seimas-speaker-skvernelis-says-corruption-case-against-him-has-turned-political,Former Seimas speaker Skvernelis says corruption case against him has turned political,2026-07-14,2026-07-14_09.54.54
https://www.lrt.lt/en/news-in-english/19/2990119/lithuania-approves-evacuation-plan-says-75-could-leave-independently,"Lithuania approves evacuation plan, says 75% could leave independently",2026-07-14,2026-07-14_09.54.54
https://www.lrt.lt/en/news-in-english/19/2990099/lithuania-questions-need-to-abide-by-cia-prison-ruling-presidential-aide,Lithuania questions need to abide by CIA prison ruling â presidential aide,2026-07-14,2026-07-14_09.54.54
https://www.lrt.lt/en/news-in-english/19/2990172/lithuania-receives-more-than-8-100-voluntary-applications-for-mandatory-military-service,"Lithuania receives more than 8,100 voluntary applications for mandatory military service",2026-07-14,2026-07-14_09.54.54
https://www.lrt.lt/en/news-in-english/19/2990049/lithuanian-president-s-office-cautious-about-introducing-checks-on-latvian-border,Lithuanian presidentâs office cautious about introducing checks on Latvian border,2026-07-14,2026-07-14_09.54.54
https://www.lrt.lt/en/news-in-english/19/2989149/lithuania-s-foreign-policy-direction-same-but-different,"Lithuaniaâs foreign policy direction â same, but different?",2026-07-14,2026-07-14_09.54.54
https://www.lrt.lt/en/news-in-english/19/2990220/seimas-approves-sinkevicius-government-program-new-cabinet-sworn-in,"Seimas approves SinkeviÄiusâ government program, new cabinet sworn in",2026-07-14,2026-07-14_13.28.12
https://www.lrt.lt/en/news-in-english/19/2990311/lithuanian-festival-in-chicago-draws-over-7-000-people-including-former-president,"Lithuanian festival in Chicago draws over 7,000 people including former president",2026-07-14,2026-07-14_17.11.30
https://www.lrt.lt/en/news-in-english/19/2990415/lithuanian-president-says-he-doesn-t-believe-cia-prison-operated-near-vilnius,Lithuanian president says he doesnât believe CIA prison operated near Vilnius,2026-07-14,2026-07-14_17.11.30
https://www.lrt.lt/en/news-in-english/19/2990220/seimas-approves-sinkevicius-government-program-despite-opposition-legal-concerns,Seimas approves SinkeviÄiusâ government program despite opposition legal concerns,2026-07-14,2026-07-14_22.55.07
https://www.lrt.lt/en/news-in-english/19/2991046/intelligence-indicates-russia-may-be-planning-provocations-lithuanian-president,Intelligence indicates Russia may be planning provocations â Lithuanian president,2026-07-15,2026-07-15_06.11.35
https://www.lrt.lt/en/news-in-english/19/2990295/nuclear-option-lithuania-mulls-introducing-border-checks-with-latvia,âNuclear optionâ: Lithuania mulls introducing border checks with Latvia,2026-07-15,2026-07-15_06.11.35
https://www.lrt.lt/en/news-in-english/19/2991208/lithuanian-prosecutors-say-cia-black-site-investigation-remains-open,Lithuanian prosecutors say CIA black site investigation remains open,2026-07-15,2026-07-15_15.24.50
https://www.lrt.lt/en/news-in-english/19/2991281/latvian-president-warns-russia-could-step-up-provocations-against-baltic-region,Latvian president warns Russia could step up provocations against Baltic region,2026-07-15,2026-07-15_17.14.07
https://www.lrt.lt/en/news-in-english/19/2991313/lithuania-latvia-agree-to-hold-joint-military-drills-to-deepen-defence-cooperation,"Lithuania, Latvia agree to hold joint military drills to deepen defence cooperation",2026-07-15,2026-07-15_17.14.07
https://www.lrt.lt/en/news-in-english/19/2991333/moscow-rejects-lithuanian-claims-of-possible-russian-attacks-on-baltic-infrastructure,Moscow rejects Lithuanian claims of possible Russian attacks on Baltic infrastructure,2026-07-15,2026-07-15_17.14.07
https://www.lrt.lt/en/news-in-english/19/2992043/ministry-says-lithuania-will-comply-with-latest-echr-ruling-on-cia-black-site,Ministry says Lithuania will comply with latest ECHR ruling on CIA black site,2026-07-16,2026-07-16_06.14.20
https://www.lrt.lt/en/news-in-english/19/2992171/authorities-blame-private-contractor-as-vilnius-is-facing-waste-crisis,Authorities blame private contractor as Vilnius is facing waste crisis,2026-07-16,2026-07-16_10.05.15
https://www.lrt.lt/en/news-in-english/19/2992082/new-lithuanian-pm-s-first-calls-and-meeting-go-to-baltic-neighbours,New Lithuanian PM's first calls and meeting go to Baltic neighbours,2026-07-16,2026-07-16_10.05.15
https://www.lrt.lt/en/news-in-english/19/2992056/thomas-mann-festival-opens-in-lithuania-with-focus-on-hope-amid-europe-s-crises,Thomas Mann Festival opens in Lithuania with focus on hope amid Europeâs crises,2026-07-16,2026-07-16_10.05.15
https://www.lrt.lt/en/news-in-english/19/2996062/lithuania-holds-funeral-for-volunteer-killed-fighting-in-ukraine,Lithuania holds funeral for volunteer killed fighting in Ukraine,2026-07-20,2026-07-20_06.42.49
https://www.lrt.lt/en/news-in-english/19/2996068/lithuania-s-defence-minister-says-russia-views-baltic-states-poland-as-next-targets,"Lithuania's defence minister says Russia views Baltic states, Poland as next targets",2026-07-20,2026-07-20_06.42.49
https://www.lrt.lt/en/news-in-english/19/2996189/baltic-way-commemorative-plaque-unveiled-in-paris,Baltic Way commemorative plaque unveiled in Paris,2026-07-20,2026-07-20_10.48.30
https://www.lrt.lt/en/news-in-english/19/2996153/lithuania-sees-no-major-disruption-from-eu-s-entry-exit-system-despite-problems-elsewhere,"Lithuania sees no major disruption from EU's Entry/Exit System, despite problems elsewhere",2026-07-20,2026-07-20_10.48.30
https://www.lrt.lt/en/news-in-english/19/2996183/lithuania-signs-deal-to-build-film-studio-aiming-to-boost-audiovisual-sector,"Lithuania signs deal to build film studio, aiming to boost audiovisual sector",2026-07-20,2026-07-20_10.48.30
https://www.lrt.lt/en/news-in-english/19/2996081/lithuania-s-defence-minister-armed-forces-must-expand-capacity-as-recruit-interest-rises,Lithuania's defence minister: armed forces must expand capacity as recruit interest rises,2026-07-20,2026-07-20_10.48.30
https://www.lrt.lt/en/news-in-english/19/2996115/lithuania-s-migrant-accommodation-reaches-60-capacity-as-migration-from-latvia-rises,Lithuania's migrant accommodation reaches 60% capacity as migration from Latvia rises,2026-07-20,2026-07-20_10.48.30
https://www.lrt.lt/en/news-in-english/19/2996094/six-countries-back-lithuanian-led-plan-for-brussels-memorial-to-victims-of-totalitarianism,Six countries back Lithuanian-led plan for Brussels memorial to victims of totalitarianism,2026-07-20,2026-07-20_10.48.30
https://www.lrt.lt/en/news-in-english/19/2996289/eu-report-finds-lithuania-s-judicial-system-remains-strong,EU report finds Lithuania's judicial system remains strong,2026-07-20,2026-07-20_13.57.49
https://www.lrt.lt/en/news-in-english/19/2996233/french-national-to-face-court-over-illegal-transport-of-migrants-across-lithuanian-border,French national to face court over illegal transport of migrants across Lithuanian border,2026-07-20,2026-07-20_13.57.49
https://www.lrt.lt/en/news-in-english/19/2996245/lithuanian-foreign-minister-honours-diaspora-members-and-organisations,Lithuanian foreign minister honours diaspora members and organisations,2026-07-20,2026-07-20_13.57.49
https://www.lrt.lt/en/news-in-english/19/2996116/foreign-workers-fill-labour-gap-on-lithuanian-farms-as-local-interest-declines,Foreign workers fill labour gap on Lithuanian farms as local interest declines,2026-07-21,2026-07-21_10.22.52
https://www.lrt.lt/en/news-in-english/19/2997093/former-lithuanian-military-officer-says-service-ended-after-raising-procurement-concerns,Former Lithuanian military officer says service ended after raising procurement concerns,2026-07-21,2026-07-21_10.22.52
https://www.lrt.lt/en/news-in-english/19/2997134/lithuanian-military-to-guard-lng-terminal-amid-warnings-of-russian-provocations,Lithuanian military to guard LNG terminal amid warnings of Russian provocations,2026-07-21,2026-07-21_10.22.52
https://www.lrt.lt/en/news-in-english/19/2997070/nato-would-reinforce-lithuania-if-russia-escalates-provocations-presidential-aide-says,"NATO would reinforce Lithuania if Russia escalates provocations, presidential aide says",2026-07-21,2026-07-21_10.22.52
https://www.lrt.lt/en/news-in-english/19/2997281/hungary-s-otp-buyer-of-baltic-bank-luminor-maintains-operations-in-russia,"Hungaryâs OTP, buyer of Baltic bank Luminor, maintains operations in Russia",2026-07-21,2026-07-21_13.39.33
https://www.lrt.lt/en/news-in-english/19/2997205/lithuania-records-one-of-eu-s-lowest-budget-deficits-in-first-quarter-eurostat,Lithuania records one of EUâs lowest budget deficits in first quarter â Eurostat,2026-07-21,2026-07-21_13.39.33
https://www.lrt.lt/en/news-in-english/19/2997306/lithuanian-pm-rejects-plagiarism-allegations-over-doctoral-dissertation,Lithuanian PM rejects plagiarism allegations over doctoral dissertation,2026-07-21,2026-07-21_13.39.33
https://www.lrt.lt/en/news-in-english/19/2997260/storm-diverts-three-inbound-flights-from-vilnius-airport,Storm diverts three inbound flights from Vilnius Airport,2026-07-21,2026-07-21_13.39.33
https://www.lrt.lt/en/news-in-english/19/2998092/bank-of-lithuania-says-otp-s-russia-business-will-face-scrutiny-in-luminor-takeover-review,Bank of Lithuania says OTPâs Russia business will face scrutiny in Luminor takeover review,2026-07-22,2026-07-22_10.22.21
https://www.lrt.lt/en/news-in-english/19/2998170/lithuania-may-consider-diesel-tax-relief-if-oil-tops-100-a-barrel-finance-minister,Lithuania may consider diesel tax relief if oil tops $100 a barrel â finance minister,2026-07-22,2026-07-22_10.22.21
https://www.lrt.lt/en/news-in-english/19/2998149/lithuania-s-klaipeda-port-posts-cargo-growth-despite-regional-disruptions,Lithuaniaâs KlaipÄda port posts cargo growth despite regional disruptions,2026-07-22,2026-07-22_10.22.21
https://www.lrt.lt/en/news-in-english/19/2998231/appeals-court-finds-mp-zemaitaitis-guilty-of-antisemitism-trivialising-holocaust,"Appeals court finds MP Å½emaitaitis guilty of antisemitism, trivialising Holocaust",2026-07-22,2026-07-22_13.42.43
https://www.lrt.lt/en/news-in-english/19/2998294/baltic-states-agree-to-strengthen-joint-energy-reserves-and-share-emergency-equipment,Baltic states agree to strengthen joint energy reserves and share emergency equipment,2026-07-22,2026-07-22_13.42.43
https://www.lrt.lt/en/news-in-english/19/2998319/bank-of-lithuania-revokes-alphapay-license-says-payment-co-is-insolvent,"Bank of Lithuania revokes AlphaPay license, says payment co is insolvent",2026-07-22,2026-07-22_17.13.38
https://www.lrt.lt/en/news-in-english/19/2999089/lithuanian-military-drills-focus-on-protecting-critical-infrastructure-in-klaipeda-region,Lithuanian military drills focus on protecting critical infrastructure in KlaipÄda region,2026-07-23,2026-07-23_10.17.32
https://www.lrt.lt/en/news-in-english/19/2999075/vilnius-public-transport-faces-disruptions-amid-vehicle-shortages,Vilnius public transport faces disruptions amid vehicle shortages,2026-07-23,2026-07-23_10.17.32
https://www.lrt.lt/en/news-in-english/19/3000267/new-russia-sanctions-package-includes-owner-of-retail-chain-operating-in-lithuania,New Russia sanctions package includes owner of retail chain operating in Lithuania,2026-07-24,2026-07-24_13.28.30
https://www.lrt.lt/en/news-in-english/19/3017088/minister-says-baltic-airspace-incursions-stopped-as-ukraine-targets-deeper-inside-russia,Minister says Baltic airspace incursions stopped as Ukraine targets deeper inside Russia,2026-08-10,2026-08-10_07.52.55
https://www.lrt.lt/en/news-in-english/19/3011291/behind-closed-doors-migrants-in-lithuania-face-collective-punishment,"Behind closed doors, migrants in Lithuania face collective punishment",2026-08-10,2026-08-10_07.52.55
https://www.lrt.lt/en/news-in-english/19/3017312/lithuania-may-seek-eu-migration-pact-changes-during-2027-presidency-minister-says,"Lithuania may seek EU migration pact changes during 2027 presidency, minister says",2026-08-10,2026-08-10_16.04.28
https://www.lrt.lt/en/news-in-english/19/3017257/financially-pressed-airbaltic-cuts-flights-from-lithuanian-airports,Financially pressed airBaltic cuts flights from Lithuanian airports,2026-08-10,2026-08-10_16.04.28
https://www.lrt.lt/en/news-in-english/19/3017199/scope-ratings-affirms-lithuania-s-aplus-credit-rating-with-stable-outlook,Scope Ratings affirms Lithuaniaâs A+ credit rating with stable outlook,2026-08-10,2026-08-10_16.04.28
https://www.lrt.lt/en/news-in-english/19/3017163/eu-envoy-says-us-has-yet-to-decide-on-troop-presence-in-europe-and-lithuania,EU envoy says US has yet to decide on troop presence in Europe and Lithuania,2026-08-10,2026-08-10_16.04.28
https://www.lrt.lt/en/news-in-english/19/3017133/belarusians-in-lithuania-mark-sixth-anniversary-of-2020-protests-against-lukashenko,Belarusians in Lithuania mark sixth anniversary of 2020 protests against Lukashenko,2026-08-10,2026-08-10_16.04.28
https://www.lrt.lt/en/news-in-english/19/3017221/rare-astronomical-spectacle-partial-solar-eclipse-to-darken-much-of-lithuania-s-sun,Rare astronomical spectacle: Partial solar eclipse to darken much of Lithuaniaâs sun,2026-08-10,2026-08-10_19.05.17
https://www.lrt.lt/en/news-in-english/19/3017342/poland-and-baltics-tighten-critical-infrastructure-security-amid-russian-threat-concerns,Poland and Baltics tighten critical infrastructure security amid Russian threat concerns,2026-08-10,2026-08-10_19.05.17
